uvkey,aqi
"(745497559, 725873402, 0)",1.79
"(745497559, 745497565, 0)",1.79
"(745497562, 601733883, 0)",1.8
"(745497562, 5996038968, 0)",1.76
"(745497562, 585331253, 0)",1.66
"(745497562, 745497574, 0)",1.8
"(2455266266, 2455256238, 0)",1.66
"(2455266266, 2455266274, 0)",1.64
"(2455266266, 31456354, 0)",1.65
"(2455266268, 708448698, 0)",1.64
"(2455266268, 31456355, 0)",1.64
"(2455266268, 2455266272, 0)",1.64
"(745497565, 1787937848, 0)",1.79
"(745497565, 1787937890, 0)",1.78
"(745497565, 745497559, 0)",1.79
"(2455266272, 2455266268, 0)",1.64
"(2455266274, 2455266266, 0)",1.64
"(2455266274, 2455266279, 0)",1.64
"(2455266274, 2455266281, 0)",1.64
"(745497574, 745497562, 0)",1.8
"(745497574, 725873393, 0)",1.8
"(745497574, 702408112, 0)",1.66
"(2455266279, 2455266274, 0)",1.64
"(2455266281, 2455266274, 0)",1.64
"(495870958, 480769444, 0)",1.69
"(745497583, 5996038968, 0)",1.77
"(495870960, 446276727, 0)",1.67
"(495870960, 492613054, 0)",1.66
"(495870960, 34730189, 0)",1.66
"(2455266301, 2455256262, 0)",1.64
"(2455266301, 2455266317, 0)",1.63
"(2455266301, 2455266379, 0)",1.63
"(762995709, 34159254, 0)",1.61
"(762995709, 34159348, 0)",1.6
"(762995709, 762995663, 0)",1.6
"(411395079, 345570658, 0)",1.66
"(411395079, 411395080, 0)",1.66
"(411395079, 345569814, 0)",1.67
"(411395080, 411395079, 0)",1.66
"(2455266317, 2455266301, 0)",1.63
"(2455266317, 2455266368, 0)",1.63
"(2455266317, 31456357, 0)",1.62
"(2742150158, 2537914936, 0)",1.61
"(2742150158, 2537914959, 0)",1.59
"(2742150158, 479803065, 0)",1.59
"(2455266318, 2455266326, 0)",1.62
"(2455266326, 2455266318, 0)",1.62
"(2455266326, 2455266372, 0)",1.59
"(2455266326, 31456357, 0)",1.63
"(6050341930, 6050341933, 0)",1.7
"(6050341933, 414012110, 0)",1.8
"(6050341933, 6050341930, 0)",1.7
"(6050341933, 317353293, 0)",1.8
"(278324270, 317891864, 0)",2.13
"(278324270, 278322818, 0)",1.94
"(278324270, 455926035, 0)",1.6
"(278324270, 278324271, 0)",2.04
"(278324271, 34770808, 0)",1.94
"(278324271, 278324270, 0)",2.04
"(278324271, 278324274, 0)",1.88
"(278324271, 278324287, 0)",2.06
"(6050341935, 6050341937, 0)",1.8
"(6050341937, 639951241, 0)",1.81
"(6050341937, 6050341935, 0)",1.8
"(6050341937, 6050341940, 0)",1.81
"(278324274, 87739796, 0)",1.99
"(278324274, 60707546, 0)",2.06
"(278324274, 278324271, 0)",1.88
"(278324274, 278324275, 0)",2.16
"(278324275, 317891868, 0)",1.7
"(278324275, 317892394, 0)",2.06
"(278324275, 559459072, 0)",1.69
"(278324275, 278324274, 0)",2.16
"(6050341940, 639951234, 0)",1.81
"(6050341940, 6050341937, 0)",1.81
"(6050341940, 6050341938, 0)",1.8
"(6050341941, 6050341944, 0)",1.8
"(6050341938, 6050341940, 0)",1.8
"(2868175921, 752135717, 0)",1.8
"(2868175921, 2859822375, 0)",1.79
"(2868175921, 2859822371, 0)",1.79
"(6050341944, 2479115707, 0)",1.81
"(6050341944, 639951234, 0)",1.81
"(6050341944, 6050341941, 0)",1.8
"(278324281, 317891866, 0)",2.02
"(278324281, 87739796, 0)",2.02
"(278324281, 278321033, 0)",2.11
"(278324281, 278324283, 0)",1.83
"(6050341945, 2479115708, 0)",1.65
"(278324283, 34770808, 0)",2.01
"(278324283, 278321032, 0)",1.92
"(278324283, 278324281, 0)",1.83
"(278324283, 278324284, 0)",2.05
"(278324284, 449550811, 0)",1.88
"(278324284, 278324283, 0)",2.05
"(278324284, 359529068, 0)",1.81
"(278324287, 278324271, 0)",2.06
"(278324287, 265419664, 0)",2.13
"(278324287, 278324289, 0)",1.8
"(278324287, 265420072, 0)",2.13
"(2455266368, 2455266317, 0)",1.63
"(278324289, 60707546, 0)",2.11
"(278324289, 278324287, 0)",1.8
"(278324289, 278324291, 0)",1.71
"(278324289, 265420166, 0)",2.11
"(278324291, 317892392, 0)",1.71
"(278324291, 639616254, 0)",1.62
"(278324291, 278324289, 0)",1.71
"(535094339, 535094217, 0)",1.73
"(535094339, 535094340, 0)",1.74
"(535094339, 1325001992, 0)",1.73
"(535094340, 535094339, 0)",1.74
"(2455266372, 2455266326, 0)",1.59
"(2455266379, 2455266301, 0)",1.63
"(461464653, 461464676, 0)",1.83
"(337339471, 290594645, 0)",1.79
"(265675859, 559977475, 0)",1.67
"(265675859, 1371746724, 0)",1.67
"(265675859, 34398858, 0)",1.67
"(2455266389, 31456357, 0)",1.62
"(6050341982, 370687782, 0)",1.78
"(6050341982, 844848637, 0)",1.78
"(6050341982, 844848641, 0)",1.64
"(2432492641, 34165082, 0)",1.61
"(461464676, 316643820, 0)",2.21
"(461464676, 461464653, 0)",1.83
"(461464676, 463170393, 0)",1.97
"(176284788, 33982193, 0)",1.75
"(176284788, 267339183, 0)",1.75
"(176284788, 278322002, 0)",1.74
"(176284788, 383937908, 0)",1.74
"(612918391, 364813009, 0)",1.66
"(612918391, 364813572, 0)",1.65
"(612918391, 321301464, 0)",1.66
"(6050342016, 6050342017, 0)",1.8
"(6050342017, 767409847, 0)",1.8
"(6050342017, 1324797176, 0)",1.66
"(6050342017, 6050342016, 0)",1.8
"(34399364, 266152118, 0)",1.95
"(211641482, 493163803, 0)",1.71
"(211641482, 597728568, 0)",1.85
"(211641482, 211640944, 0)",1.92
"(148137101, 25811050, 0)",1.79
"(148137101, 262962281, 0)",1.87
"(148137101, 262961079, 0)",1.82
"(34399374, 34399375, 0)",1.75
"(34399375, 33980878, 0)",1.83
"(34399375, 2104003521, 0)",1.75
"(34399375, 299519175, 0)",1.74
"(34399375, 34399374, 0)",1.75
"(148137112, 25811053, 0)",1.95
"(148137112, 355004142, 0)",1.72
"(148137112, 262961757, 0)",1.72
"(148137112, 262961608, 0)",1.72
"(34727064, 34728755, 0)",1.73
"(34727064, 34728746, 0)",1.73
"(34727064, 34728745, 0)",1.72
"(6050342047, 6050342048, 0)",1.79
"(6050342048, 1324797176, 0)",1.79
"(6050342048, 6050342047, 0)",1.79
"(6050342048, 6050342055, 0)",1.8
"(6050342049, 6185468690, 0)",1.79
"(3646416034, 5745744758, 0)",1.62
"(6050342051, 612800434, 0)",1.8
"(6050342051, 6185468690, 0)",1.79
"(6050342051, 1324797156, 0)",1.65
"(6050342055, 1324797175, 0)",1.79
"(6050342055, 6050342048, 0)",1.8
"(6050342055, 1707108971, 0)",1.76
"(6050342056, 286379703, 0)",1.78
"(6050342056, 6050342059, 0)",1.78
"(6050342056, 6050342057, 0)",1.77
"(6050342056, 6050342058, 0)",1.78
"(6050342057, 6050342056, 0)",1.77
"(6050342058, 286379702, 0)",1.78
"(6050342058, 6050342056, 0)",1.78
"(6050342058, 6050342060, 0)",1.78
"(6050342059, 2875312513, 0)",1.78
"(6050342059, 2875312515, 0)",1.78
"(6050342059, 6050342056, 0)",1.78
"(6050342059, 6050342060, 0)",1.78
"(6050342060, 2875312508, 0)",1.78
"(6050342060, 6050342058, 0)",1.78
"(6050342060, 6050342059, 0)",1.78
"(6050342061, 2875312515, 0)",1.77
"(6050342062, 6050342067, 0)",1.78
"(6050342064, 6050342067, 0)",1.78
"(6050342067, 6185468691, 0)",1.78
"(6050342067, 6050342062, 0)",1.78
"(6050342067, 6050342064, 0)",1.78
"(6050342068, 6185468691, 0)",1.8
"(6050342068, 1324797179, 0)",1.8
"(6050342068, 488569420, 0)",1.8
"(6050342069, 2875312513, 0)",1.77
"(6050342069, 286379692, 0)",1.79
"(6050342069, 6050342074, 0)",1.79
"(6050342069, 6050342070, 0)",1.78
"(6050342070, 6050342069, 0)",1.78
"(715941047, 412297951, 0)",1.61
"(6050342074, 2875312508, 0)",1.78
"(6050342074, 286379691, 0)",1.79
"(6050342074, 6050342069, 0)",1.79
"(6050342075, 1324797170, 0)",1.76
"(34399420, 345802770, 0)",1.87
"(34399420, 34398758, 0)",1.68
"(34399420, 2108980216, 0)",1.86
"(265675967, 299714883, 0)",1.71
"(265675967, 299525394, 0)",1.72
"(265675967, 266071359, 0)",1.71
"(660137151, 676692990, 0)",1.74
"(639952065, 639952068, 0)",1.66
"(660137154, 676692990, 0)",1.74
"(660137154, 875783887, 0)",1.74
"(660137154, 875783864, 0)",1.74
"(639952068, 1513594775, 0)",1.83
"(639952068, 379469948, 0)",1.81
"(639952068, 379469954, 0)",1.82
"(639952068, 639952065, 0)",1.66
"(6050342099, 370687796, 0)",1.76
"(6050342100, 767400186, 0)",1.77
"(6050342100, 1513594868, 0)",1.76
"(6050342100, 370687796, 0)",1.76
"(6050342101, 767738763, 0)",1.77
"(6050342101, 370687798, 0)",1.77
"(6050342101, 6050342102, 0)",1.76
"(6050342101, 1324777037, 0)",1.77
"(6050342102, 6050342101, 0)",1.76
"(6050342103, 6050342105, 0)",1.77
"(6050342104, 6050342105, 0)",1.78
"(6050342105, 6050342103, 0)",1.77
"(6050342105, 6050342104, 0)",1.78
"(6050342105, 6050342106, 0)",1.64
"(6050342106, 370687783, 0)",1.78
"(6050342106, 6050342105, 0)",1.64
"(6050342106, 1324777061, 0)",1.78
"(6050342107, 6050342108, 0)",1.78
"(6050342108, 767398936, 0)",1.79
"(6050342108, 6050342107, 0)",1.78
"(6050342108, 6050342110, 0)",1.64
"(366830813, 366830818, 0)",1.73
"(6050342110, 6050342108, 0)",1.64
"(6050342110, 6050342114, 0)",1.78
"(6050342110, 6050342109, 0)",1.64
"(6050342109, 6050342110, 0)",1.64
"(6050342111, 6050342114, 0)",1.67
"(366830818, 366828612, 0)",1.74
"(366830818, 366828629, 0)",1.74
"(366830818, 366830813, 0)",1.73
"(366830818, 366830824, 0)",1.77
"(6050342114, 6050342110, 0)",1.78
"(6050342114, 6050342111, 0)",1.67
"(6050342114, 1324777061, 0)",1.78
"(6050342115, 6050342117, 0)",1.76
"(6050342117, 1513594886, 0)",1.77
"(6050342117, 6050342115, 0)",1.76
"(6050342117, 6050342116, 0)",1.63
"(6050342116, 6050342117, 0)",1.63
"(6050342118, 767730896, 0)",1.76
"(6050342118, 767417167, 0)",1.76
"(6050342118, 6050342121, 0)",1.75
"(6050342118, 6050342119, 0)",1.74
"(891118824, 412584417, 0)",1.58
"(366830824, 34177785, 0)",1.74
"(366830824, 364533187, 0)",1.74
"(366830824, 366830818, 0)",1.77
"(6050342121, 1978700112, 0)",1.76
"(6050342121, 1324736453, 0)",1.76
"(6050342121, 6050342118, 0)",1.75
"(660137195, 283694156, 0)",1.73
"(660137195, 669866865, 0)",1.74
"(660137195, 669866867, 0)",1.73
"(660137195, 660137196, 0)",1.74
"(660137196, 660101632, 0)",1.73
"(660137196, 660101641, 0)",1.74
"(660137196, 660137195, 0)",1.74
"(6050342119, 6050342118, 0)",1.74
"(366011630, 335364490, 0)",1.63
"(366011630, 6051940467, 0)",1.67
"(366011630, 265674417, 0)",1.65
"(6050342127, 1818357347, 0)",1.81
"(6050342128, 6050342129, 0)",1.8
"(3195397361, 35651762, 0)",1.78
"(3195397361, 601733149, 0)",1.79
"(3195397361, 3195396660, 0)",1.8
"(3195397361, 3195397365, 0)",1.79
"(891118834, 412584422, 0)",1.57
"(891118834, 288643039, 0)",1.62
"(891118834, 267087972, 0)",1.62
"(6050342129, 6050342128, 0)",1.8
"(6050342129, 6050342130, 0)",1.77
"(6050342129, 6050342133, 0)",1.8
"(3195397364, 3195396660, 0)",1.79
"(3195397364, 745497559, 0)",1.79
"(3195397364, 3195397365, 0)",1.79
"(3195397365, 3195397361, 0)",1.79
"(3195397365, 3195397364, 0)",1.79
"(3195397365, 3195397368, 0)",1.78
"(6050342133, 334006175, 0)",1.81
"(6050342133, 6050342129, 0)",1.8
"(6050342133, 1324777046, 0)",1.81
"(6050342133, 694085713, 0)",1.66
"(6050342130, 6050342129, 0)",1.77
"(3195397368, 35651762, 0)",1.78
"(3195397368, 3195397365, 0)",1.78
"(3195397368, 702408119, 0)",1.8
"(6050342139, 639951244, 0)",1.81
"(6050342141, 6050342300, 0)",1.8
"(6050342144, 6050342146, 0)",1.8
"(6050342145, 6050342146, 0)",1.8
"(6050342146, 6050342144, 0)",1.8
"(6050342146, 6050342145, 0)",1.8
"(6050342146, 6050342148, 0)",1.8
"(6050342148, 6050342146, 0)",1.8
"(6050342148, 6050342167, 0)",1.81
"(6050342148, 6050342300, 0)",1.8
"(6050342160, 379469943, 0)",1.81
"(6050342160, 6185468689, 0)",1.81
"(6050342160, 5540500146, 0)",1.81
"(6050342160, 6050342297, 0)",1.65
"(299525394, 207380718, 0)",1.72
"(299525394, 207380723, 0)",1.72
"(299525394, 207380772, 0)",1.73
"(299525394, 265675967, 0)",1.72
"(6050342163, 6050342297, 0)",1.8
"(768599316, 321301461, 0)",1.66
"(768599316, 768599334, 0)",1.66
"(768599316, 768599318, 0)",1.66
"(768599318, 612915129, 0)",1.66
"(768599318, 768599316, 0)",1.66
"(768599318, 768599320, 0)",1.66
"(299525399, 242850057, 0)",1.73
"(299525399, 207380718, 0)",1.73
"(299525399, 299525445, 0)",1.78
"(768599320, 768599318, 0)",1.66
"(768599320, 768599334, 0)",1.66
"(768599320, 768599331, 0)",1.65
"(768599320, 768599324, 0)",1.66
"(299525401, 356077856, 0)",1.69
"(299525401, 564125297, 0)",1.66
"(299525401, 266071614, 0)",1.66
"(6050342167, 6050342148, 0)",1.81
"(6050342167, 6050342298, 0)",1.8
"(6050342167, 6050342166, 0)",1.8
"(6050342166, 6050342167, 0)",1.8
"(768599324, 768599320, 0)",1.66
"(641328419, 359991697, 0)",1.64
"(641328419, 1986274959, 0)",1.64
"(641328419, 461623502, 0)",1.64
"(768599331, 364887620, 0)",1.65
"(768599331, 612915129, 0)",1.65
"(768599331, 768599320, 0)",1.65
"(768599334, 364810116, 0)",1.66
"(768599334, 321301461, 0)",1.65
"(768599334, 768599316, 0)",1.66
"(768599334, 768599320, 0)",1.66
"(299525427, 2135869422, 0)",1.69
"(299525427, 366206711, 0)",1.7
"(299525427, 207380779, 0)",1.7
"(299525427, 299525430, 0)",1.69
"(299525430, 1011876022, 0)",1.69
"(299525430, 488362044, 0)",1.69
"(299525430, 299525427, 0)",1.69
"(299525435, 34125136, 0)",1.71
"(299525435, 356077851, 0)",1.71
"(299525435, 366206711, 0)",1.7
"(299525435, 266071615, 0)",1.69
"(299525440, 2330873288, 0)",1.69
"(299525440, 356077851, 0)",1.71
"(299525440, 266071613, 0)",1.76
"(299525440, 2198011889, 0)",1.73
"(299525445, 313939803, 0)",1.74
"(299525445, 299525399, 0)",1.78
"(299525445, 299525454, 0)",1.74
"(299525454, 242850071, 0)",1.72
"(299525454, 313939821, 0)",1.72
"(299525454, 299525445, 0)",1.74
"(959571280, 536598486, 0)",1.62
"(959571280, 536598495, 0)",1.62
"(959571280, 267088736, 0)",1.62
"(299525457, 34127159, 0)",1.77
"(299525457, 34127161, 0)",1.71
"(299525457, 5569596479, 0)",1.77
"(299525457, 313939821, 0)",1.77
"(677864796, 5523539230, 0)",1.73
"(677864796, 5523539239, 0)",1.73
"(677864796, 940630796, 0)",1.73
"(365225320, 712583393, 0)",1.66
"(365225320, 365226001, 0)",1.59
"(365225320, 365225322, 0)",1.66
"(365225322, 364888725, 0)",1.66
"(365225322, 612917486, 0)",1.66
"(365225322, 365225320, 0)",1.66
"(365225322, 365225323, 0)",1.66
"(365225323, 365225322, 0)",1.66
"(6050342265, 6185468693, 0)",1.8
"(6050342265, 6050342311, 0)",1.8
"(6050342265, 6050342313, 0)",1.8
"(6050342266, 6185468693, 0)",1.8
"(6532064640, 412297952, 0)",1.62
"(6532064640, 288643044, 0)",1.61
"(6532064640, 6532064641, 0)",1.62
"(6532064641, 412297951, 0)",1.61
"(6532064641, 412297955, 0)",1.62
"(6532064641, 6532064640, 0)",1.62
"(465200513, 299714876, 0)",1.88
"(465200513, 144657073, 0)",1.73
"(465200513, 34730030, 0)",1.88
"(772597129, 1305608448, 0)",1.7
"(772597129, 2437955638, 0)",1.69
"(772597129, 2434430318, 0)",1.6
"(742843790, 34167709, 0)",1.68
"(365290897, 569970717, 0)",1.66
"(365290897, 60706270, 0)",1.66
"(365290897, 365223891, 0)",1.66
"(316859794, 412239062, 0)",1.6
"(3514099091, 36476666, 0)",1.64
"(3514099091, 1308303542, 0)",1.64
"(3514099091, 3514099092, 0)",1.65
"(3514099092, 36476227, 0)",1.67
"(3514099092, 36476301, 0)",1.65
"(3514099092, 3514099091, 0)",1.65
"(6050342297, 6050342160, 0)",1.65
"(6050342297, 6050342163, 0)",1.8
"(6050342297, 6050342298, 0)",1.8
"(6050342298, 379469948, 0)",1.8
"(6050342298, 6050342167, 0)",1.8
"(6050342298, 6050342297, 0)",1.8
"(6050342299, 6050342300, 0)",1.8
"(6050342300, 6050342141, 0)",1.8
"(6050342300, 6050342148, 0)",1.8
"(6050342300, 6050342299, 0)",1.8
"(6050342300, 6050342302, 0)",1.8
"(6050342301, 6050342302, 0)",1.66
"(6050342302, 6050342300, 0)",1.8
"(6050342302, 6050342301, 0)",1.66
"(6050342302, 6050342305, 0)",1.8
"(2884134303, 2829491816, 0)",1.65
"(2884134303, 2884131600, 0)",1.65
"(2884134303, 2885020824, 0)",1.65
"(6050342303, 6050342305, 0)",1.8
"(6050342305, 1324788987, 0)",1.8
"(6050342305, 6050342302, 0)",1.8
"(6050342305, 6050342303, 0)",1.8
"(6050342306, 6050342307, 0)",1.8
"(6050342307, 1324788987, 0)",1.8
"(6050342307, 283694134, 0)",1.8
"(6050342307, 6050342306, 0)",1.8
"(6050342308, 283694137, 0)",1.8
"(6050342308, 6050342309, 0)",1.8
"(6050342308, 6050342310, 0)",1.8
"(6050342308, 6050342311, 0)",1.8
"(6050342309, 6050342308, 0)",1.8
"(6050342309, 317352647, 0)",1.8
"(6050342309, 6050342312, 0)",1.8
"(6050342309, 6050342313, 0)",1.8
"(6050342310, 6050342308, 0)",1.8
"(6050342311, 1324788993, 0)",1.8
"(6050342311, 6050342265, 0)",1.8
"(6050342311, 6050342308, 0)",1.8
"(6050342312, 6050342309, 0)",1.8
"(6050342313, 6050342265, 0)",1.8
"(6050342313, 6050342309, 0)",1.8
"(6050342313, 317352649, 0)",1.8
"(702408112, 35651764, 0)",1.8
"(702408112, 745497574, 0)",1.66
"(702408112, 702408119, 0)",1.8
"(702408119, 1787937878, 0)",1.79
"(702408119, 3195397368, 0)",1.8
"(702408119, 702408112, 0)",1.8
"(702408119, 585331251, 0)",1.77
"(285631931, 34817628, 0)",1.76
"(285631931, 1568136189, 0)",1.63
"(285631931, 285631987, 0)",1.76
"(285631943, 34817628, 0)",1.76
"(285631943, 34817639, 0)",1.76
"(285631943, 265504639, 0)",1.76
"(285631950, 290342888, 0)",1.81
"(285631950, 285631978, 0)",1.76
"(285631950, 285631953, 0)",1.76
"(285631953, 265504697, 0)",1.77
"(285631953, 285631950, 0)",1.76
"(285631953, 285631955, 0)",1.75
"(285631955, 285631953, 0)",1.75
"(285631955, 285631963, 0)",1.75
"(285631955, 285631963, 1)",1.75
"(6050342362, 265746786, 0)",1.8
"(6050342362, 317353277, 0)",1.8
"(6050342362, 265746785, 0)",1.8
"(285631963, 285631955, 0)",1.75
"(285631963, 285631955, 1)",1.75
"(285631963, 285631965, 0)",1.74
"(285631963, 285631978, 0)",1.75
"(285631965, 285631963, 0)",1.74
"(285631965, 285631969, 0)",1.75
"(285631965, 285631975, 0)",1.74
"(285631969, 265504697, 0)",1.76
"(285631969, 278911659, 0)",1.76
"(285631969, 285631965, 0)",1.75
"(285631975, 278911659, 0)",1.75
"(285631975, 278911672, 0)",1.74
"(285631975, 285631965, 0)",1.74
"(285631978, 285631950, 0)",1.76
"(285631978, 285631963, 0)",1.75
"(285631978, 285631987, 0)",1.76
"(6050342386, 752135696, 0)",1.78
"(285631987, 34817628, 0)",1.76
"(285631987, 285631931, 0)",1.76
"(285631987, 285631978, 0)",1.76
"(285631991, 313896608, 0)",1.62
"(285631991, 264909641, 0)",1.62
"(285631991, 773602916, 0)",1.62
"(2058774014, 36429190, 0)",1.81
"(2058774014, 36429196, 0)",1.8
"(2058774014, 2058774017, 0)",1.81
"(2058774017, 283878380, 0)",1.81
"(2058774017, 36428924, 0)",1.82
"(2058774017, 2058774014, 0)",1.81
"(285632018, 313896608, 0)",1.74
"(285632018, 266719761, 0)",1.74
"(285632018, 1007189965, 0)",1.74
"(3385714195, 1807783300, 0)",1.7
"(3385714195, 3385726905, 0)",1.71
"(3385714195, 3385714196, 0)",1.6
"(3385714195, 3385714194, 0)",1.67
"(3385714194, 3385714195, 0)",1.67
"(3385714196, 1807783293, 0)",1.6
"(3385714196, 5745744115, 0)",1.7
"(3385714196, 3385714195, 0)",1.6
"(285632022, 392299886, 0)",1.74
"(285632022, 264909638, 0)",1.74
"(285632022, 1645465342, 0)",1.74
"(267085352, 267083125, 0)",1.6
"(267085352, 267085354, 0)",1.6
"(267085353, 312824974, 0)",1.63
"(267085353, 267085354, 0)",1.62
"(267085353, 267085373, 0)",1.63
"(267085354, 266963955, 0)",1.63
"(267085354, 1969443154, 0)",1.61
"(267085354, 267085352, 0)",1.6
"(267085354, 267085353, 0)",1.62
"(313746992, 231129084, 0)",1.64
"(313746992, 313746994, 0)",1.64
"(313746992, 262961074, 0)",1.64
"(313746992, 412610693, 0)",1.62
"(5971961393, 554108526, 0)",1.72
"(5971961393, 288596366, 0)",1.73
"(5971961393, 2135845515, 0)",1.8
"(313746994, 175768057, 0)",1.87
"(313746994, 313746992, 0)",1.64
"(313746994, 262961073, 0)",1.9
"(5971961392, 503155329, 0)",1.8
"(5971961392, 2135845515, 0)",1.8
"(5971961392, 1734111140, 0)",1.83
"(313746998, 1435319052, 0)",1.62
"(313746998, 267089221, 0)",1.62
"(313746998, 2582214845, 0)",1.62
"(313746998, 2582214856, 0)",1.63
"(1123706427, 535102740, 0)",1.74
"(6050342459, 4018365242, 0)",1.64
"(267085373, 266963955, 0)",1.62
"(267085373, 76463573, 0)",1.63
"(267085373, 267085353, 0)",1.63
"(267085373, 267085374, 0)",1.63
"(267085374, 76463572, 0)",1.64
"(267085374, 76468552, 0)",1.61
"(267085374, 267085373, 0)",1.63
"(267085374, 267085375, 0)",1.61
"(267085375, 705138487, 0)",1.61
"(267085375, 297287480, 0)",1.64
"(267085375, 267085374, 0)",1.61
"(475588164, 2437881214, 0)",2.01
"(475588164, 2437881221, 0)",1.92
"(475588164, 475588166, 0)",1.92
"(475588166, 2437881221, 0)",1.92
"(475588166, 2437881230, 0)",1.8
"(475588166, 475588164, 0)",1.92
"(475588171, 475588172, 0)",1.88
"(475588172, 2437881230, 0)",1.91
"(475588172, 475588171, 0)",1.88
"(475588172, 34729203, 0)",1.81
"(6050342475, 1960581079, 0)",1.81
"(6050342485, 283694174, 0)",1.8
"(34399830, 765305733, 0)",1.67
"(34399830, 601731804, 0)",1.68
"(34399830, 299520621, 0)",1.69
"(6050342487, 2875164846, 0)",1.67
"(6050342487, 6050342492, 0)",1.81
"(6050342487, 6050342491, 0)",1.67
"(6050342487, 6050342488, 0)",1.8
"(393766488, 287587663, 0)",1.63
"(34399832, 559977396, 0)",1.68
"(34399832, 559977402, 0)",1.69
"(34399832, 660623771, 0)",1.68
"(393766490, 393774962, 0)",1.63
"(393766490, 393809266, 0)",1.63
"(393766490, 287587663, 0)",1.63
"(393766490, 76833670, 0)",1.64
"(393766491, 76833423, 0)",1.65
"(393766491, 76833670, 0)",1.65
"(393766491, 1669167006, 0)",1.65
"(393766491, 393766493, 0)",1.66
"(6050342491, 334007415, 0)",1.67
"(6050342491, 2418186204, 0)",1.81
"(6050342491, 6050342487, 0)",1.67
"(393766493, 265504127, 0)",1.76
"(393766493, 76833423, 0)",1.66
"(393766493, 393766491, 0)",1.66
"(6050342488, 6050342487, 0)",1.8
"(393766495, 76833670, 0)",1.65
"(393766496, 76833670, 0)",1.65
"(6050342492, 2418186204, 0)",1.82
"(6050342492, 334021133, 0)",1.82
"(6050342492, 6050342487, 0)",1.81
"(6050342492, 6050342493, 0)",1.81
"(6050342493, 6050342492, 0)",1.81
"(393766535, 287588368, 0)",1.61
"(393766535, 393823483, 0)",1.61
"(393766535, 289732392, 0)",1.61
"(292546196, 60706282, 0)",1.66
"(292546196, 534110215, 0)",1.65
"(292546196, 292546204, 0)",1.65
"(292546204, 292546196, 0)",1.65
"(6050342564, 6050342571, 0)",1.8
"(6050342567, 6050342568, 0)",1.8
"(6050342568, 1960581084, 0)",1.8
"(6050342568, 6050342567, 0)",1.8
"(6050342568, 6050342571, 0)",1.8
"(612918953, 364813004, 0)",1.65
"(612918953, 364887620, 0)",1.65
"(612918953, 612918954, 0)",1.65
"(612918953, 612918956, 0)",1.65
"(612918954, 612918953, 0)",1.65
"(6050342571, 1960581113, 0)",1.8
"(6050342571, 6050342564, 0)",1.8
"(6050342571, 6050342568, 0)",1.8
"(6050342571, 6050342570, 0)",1.65
"(612918956, 612918953, 0)",1.65
"(6050342570, 6050342571, 0)",1.65
"(34399918, 1906608784, 0)",1.67
