;id_otp;name_otp;node_orig_id;node_dest_id;length;edge_class;street_class;is_stairs;is_no_thru_traffic;permission;allows_walking;allows_biking;traversable_walking;traversable_biking;bike_safety_factor;geometry
686546;296499;Jyrängöntie;167066;111192;16.451;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9576801 60.2029311, 24.957777 60.202853, 24.9578368 60.2028053)
686679;432064;path;230864;230863;107.24600000000001;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.966202 60.2181331, 24.9648647 60.2174338)
686683;432063;path;230863;230864;107.24600000000001;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9648647 60.2174338, 24.966202 60.2181331)
686687;521350;path;230862;230880;4.474;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9647872 60.21732160000001, 24.9648176 60.2172843)
686695;432062;path;230863;230862;13.725;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9648647 60.2174338, 24.964795 60.217385, 24.9647872 60.21732160000001)
686696;432061;path;230862;230863;13.725;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9647872 60.21732160000001, 24.964795 60.217385, 24.9648647 60.2174338)
686750;432072;path;230868;230867;28.859;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9672043 60.2180034, 24.9667486 60.21813040000001)
686754;432071;path;230867;230868;28.859;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9667486 60.21813040000001, 24.9672043 60.2180034)
686772;432070;path;230867;230866;17.904;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9667486 60.21813040000001, 24.966532 60.218189, 24.9664564 60.218198)
686776;432069;path;230866;230867;17.904;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9664564 60.218198, 24.966532 60.218189, 24.9667486 60.21813040000001)
686791;432068;path;230866;230865;8.895;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9664564 60.218198, 24.966396 60.218199, 24.966347 60.218194, 24.9663013 60.2181834)
686794;572083;Hämeentie;164076;204171;6.747999999999999;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9621754 60.1980622, 24.9621635 60.1981226)
686796;432067;path;230865;230866;8.895;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9663013 60.2181834, 24.966347 60.218194, 24.966396 60.218199, 24.9664564 60.218198)
686806;432111;path;230865;230878;6.524;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9663013 60.2181834, 24.966287 60.218189, 24.9662071 60.2182188)
686813;432066;path;230865;230864;7.832999999999999;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9663013 60.2181834, 24.966202 60.2181331)
686818;432065;path;230864;230865;7.832999999999999;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.966202 60.2181331, 24.9663013 60.2181834)
686832;432086;path;230872;230871;19.668;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9699036 60.21881740000001, 24.9699144 60.2186406)
686836;432085;path;230871;230872;19.668;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9699144 60.2186406, 24.9699036 60.21881740000001)
686851;432084;path;230871;230870;46.381;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9699144 60.2186406, 24.96994 60.218244, 24.969938 60.2182237)
686854;432083;path;230870;230871;46.381;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.969938 60.2182237, 24.96994 60.218244, 24.9699144 60.2186406)
686867;432082;path;230870;230869;43.724;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.969938 60.2182237, 24.969927 60.218132, 24.969859 60.218058, 24.969763 60.217999, 24.969489 60.21795160000001)
686872;432081;path;230869;230870;43.724;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.969489 60.21795160000001, 24.969763 60.217999, 24.969859 60.218058, 24.969927 60.218132, 24.969938 60.2182237)
686925;432100;path;230875;230874;4.5760000000000005;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.967694 60.2195283, 24.9677768 60.2195299)
686930;432099;path;230874;230875;4.5760000000000005;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9677768 60.2195299, 24.967694 60.2195283)
686936;793975;Berliininkatu;366805;211387;91.69200000000001;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9734797 60.2045157, 24.973698 60.204408, 24.973746 60.204384, 24.974088 60.204216, 24.974186 60.204168, 24.974607 60.203961, 24.974673 60.2039459)
686938;1647814;service road;370719;90058;27.768;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.8333332999999998;LINESTRING (24.9815722 60.2161358, 24.9819508 60.2159715)
686976;432088;path;230873;230872;17.868;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9698923 60.21897800000001, 24.9699036 60.21881740000001)
686979;432087;path;230872;230873;17.868;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9699036 60.21881740000001, 24.9698923 60.21897800000001)
686987;807338;service road;370719;89969;8.03;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9815722 60.2161358, 24.9816819 60.2160884)
686988;1647841;service road;370719;89970;6.195;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.8333332999999998;LINESTRING (24.9815722 60.2161358, 24.9816756 60.21615740000001)
687005;521349;path;230880;230862;4.474;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9648176 60.2172843, 24.9647872 60.21732160000001)
687030;432112;path;230878;230865;6.524;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9662071 60.2182188, 24.966287 60.218189, 24.9663013 60.2181834)
687046;957909;path;225019;412466;88.67299999999999;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9568144 60.2044483, 24.956893 60.204465, 24.957523 60.204782, 24.9580091 60.2049753)
687093;432122;path;230883;230882;8.395;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9635556 60.2176844, 24.96359 60.217703, 24.963658 60.2177402)
687098;432121;path;230882;230883;8.395;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.963658 60.2177402, 24.96359 60.217703, 24.9635556 60.2176844)
687117;432120;path;230882;230881;6.6370000000000005;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.963658 60.2177402, 24.963721 60.217774, 24.9637403 60.21778370000001)
687125;432119;path;230881;230882;6.6370000000000005;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9637403 60.21778370000001, 24.963721 60.217774, 24.963658 60.2177402)
687131;521297;path;230881;230886;80.242;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9637403 60.21778370000001, 24.9626962 60.2182855)
687138;1036188;path;297211;272014;6.2410000000000005;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.25;LINESTRING (24.9676095 60.1995839, 24.9676403 60.19963790000001)
687149;674655;path;295416;327642;6.777;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9771849 60.210571, 24.97717 60.210554, 24.977136 60.2105151)
687161;432128;path;230888;230887;10.186;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9804286 60.2104825, 24.9804261 60.21039090000001)
687164;432127;path;230887;230888;10.186;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9804261 60.21039090000001, 24.9804286 60.2104825)
687168;580241;path;230887;230893;6.272;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.9804261 60.21039090000001, 24.9804238 60.2103345)
687194;521298;path;230886;230881;80.242;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9626962 60.2182855, 24.9637403 60.21778370000001)
687196;432126;path;230886;230885;6.972;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9626962 60.2182855, 24.96267 60.218274, 24.9626012 60.2182442)
687204;432125;path;230885;230886;6.972;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9626012 60.2182442, 24.96267 60.218274, 24.9626962 60.2182855)
687224;432124;path;230885;230884;9.46;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9626012 60.2182442, 24.962516 60.218208, 24.9624719 60.2181884)
687235;432123;path;230884;230885;9.46;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9624719 60.2181884, 24.962516 60.218208, 24.9626012 60.2182442)
687289;432130;path;230890;230889;3.86;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9803985 60.2106585, 24.9804256 60.2106265)
687293;432129;path;230889;230890;3.86;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9804256 60.2106265, 24.9803985 60.2106585)
687296;1112061;Intiankatu;300332;175475;4.106;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9683026 60.2076473, 24.9683694 60.2076311)
687301;1146335;Pohjolanaukio;156004;455196;7.547999999999999;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;1.6333333;LINESTRING (24.9548202 60.2165466, 24.954768 60.216527, 24.954707 60.21650880000001)
687308;432142;underpass;230889;230888;16.012;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9804256 60.2106265, 24.9804286 60.2104825)
687312;432141;underpass;230888;230889;16.012;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9804286 60.2104825, 24.9804256 60.2106265)
687322;521301;path;163247;230823;77.748;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.962554 60.2183652, 24.962451 60.218435, 24.9618844 60.21897920000001)
687325;954500;bike path;368280;166102;20.382;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9708564 60.212499, 24.9709934 60.2126692)
687342;858448;Kunnalliskodintie;163246;230885;13.345;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;1.6666666;LINESTRING (24.96246 60.2183416, 24.9626012 60.2182442)
687346;432146;path;230895;230894;13.735999999999999;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.9802835 60.21015920000001, 24.980332 60.210225, 24.9804372 60.21023750000001)
687352;432145;path;230894;230895;13.735999999999999;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.9804372 60.21023750000001, 24.980332 60.210225, 24.9802835 60.21015920000001)
687374;580238;path;230894;230893;10.811;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.9804372 60.21023750000001, 24.9804238 60.2103345)
687377;580239;path;230893;230894;10.811;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.9804238 60.2103345, 24.9804372 60.21023750000001)
687388;580240;path;230893;230887;6.272;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.9804238 60.2103345, 24.9804261 60.21039090000001)
687438;521300;path;163247;230886;11.841;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.962554 60.2183652, 24.9626962 60.2182855)
687861;1597546;open area;506852;65831;25.788;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9586188 60.2085587, 24.9587532 60.20878080000001)
687988;298811;Punkaharjuntie;168288;75711;53.857;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9606498 60.1975927, 24.9599318 60.19792020000001)
687998;842590;Punkaharjuntie;168287;75718;8.309;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.960854 60.1974996, 24.9609639 60.1974486)
688836;872277;path;23033;385714;36.085;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9557693 60.2026545, 24.955883 60.202706, 24.95592 60.20282, 24.9560431 60.20293770000001)
688899;439466;Koskelantie;234285;128501;15.359000000000002;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9768327 60.21678480000001, 24.9765561 60.2167705)
689440;955691;Pyhtääntie;292814;412012;198.735;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9639264 60.2200883, 24.9656724 60.2216511)
689781;959306;track;292802;412817;10.088;StreetEdge;5.0;False;False;ALL;True;True;True;True;2.1666665000000003;LINESTRING (24.9655651 60.2201135, 24.9655607 60.2202042)
689907;782620;sidewalk;363232;327109;116.242;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9592747 60.2067465, 24.9577499 60.2060262)
689928;1747951;;289351;520059;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
689944;210273;Hämeentie;99227;122596;24.462;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.961633 60.19747880000001, 24.9617093 60.1972621)
689947;1747947;;289352;520057;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
690019;251970;path;99228;122596;30.666999999999998;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.961286 60.1974397, 24.96149 60.197365, 24.9617093 60.1972621)
690127;1746099;P+R (entrance);357035;519276;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
690162;1746097;P+R (entrance);357034;519276;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
690208;817220;service road;100478;84213;4.609;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9710463 60.1972297, 24.9709825 60.197203)
690423;960192;bike path;304629;47398;9.533999999999999;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9752728 60.21083590000001, 24.975363 60.2107628)
690517;288597;path;30295;163096;5.222;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9678112 60.2179696, 24.9678062 60.2179227)
690588;421013;path;96387;211525;21.509;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9545034 60.19861030000001, 24.9541397 60.1986792)
690885;598805;Väinö Auerin katu;299486;207205;5.499;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9674039 60.2087493, 24.967332 60.20871510000001)
690912;598808;Väinö Auerin katu;299487;207205;9.802;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9672037 60.20865420000001, 24.967332 60.20871510000001)
690931;796330;bike path;294472;362955;57.762;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9813058 60.2126276, 24.981442 60.21273, 24.98164 60.212829, 24.981724 60.212899, 24.981775 60.212966, 24.9818377 60.2130651)
690932;781711;bike path;294472;362956;9.433;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9813058 60.2126276, 24.981296 60.2125429)
691294;892945;Hämeentie;33064;78497;32.046;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9659809 60.20287200000001, 24.9654043 60.20290300000001)
691312;130725;path;33065;78497;35.931999999999995;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9653095 60.2025833, 24.9654043 60.20290300000001)
691335;130734;Hämeentie;33066;78500;65.82;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9652496 60.20226150000001, 24.966051 60.202638, 24.9661366 60.20264820000001)
691615;457818;path;163093;242417;32.317;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9686415 60.2169278, 24.9680655 60.2168767)
691626;297575;path;167632;101602;10.181000000000001;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.77;LINESTRING (24.9825402 60.2111282, 24.9827015 60.2111725)
691627;922197;Jyrängöntie;96004;225018;37.025999999999996;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9566674 60.20420350000001, 24.956565 60.204274, 24.9562166 60.2044489)
691628;957910;path;96004;225019;29.076999999999998;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.77;LINESTRING (24.9566674 60.20420350000001, 24.95666 60.204277, 24.956725 60.204336, 24.9568144 60.2044483)
691677;876524;bike path;28314;226282;15.73;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9543137 60.19672660000001, 24.954513 60.19682760000001)
691762;1746983;;424761;519669;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
691771;1019789;steps;427726;427729;16.456;StreetEdge;5.0;True;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9547491 60.2122351, 24.9548915 60.2122134)
691839;592699;path;95383;244567;22.057;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9547697 60.19827410000001, 24.954747 60.198228, 24.954784 60.198107, 24.9548347 60.19809300000001)
691858;1746973;;424758;519665;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
691868;584263;path;95382;244568;14.163;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9545099 60.1980982, 24.9547185 60.19802420000001)
691882;462744;path;95386;244565;4.62;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.956586 60.1983856, 24.956569 60.198373, 24.9565176 60.1983675)
691897;796360;bike path;367507;197274;13.106;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.18;LINESTRING (24.9826666 60.21357690000001, 24.9824295 60.2135724)
691913;796357;bike path;367506;197274;60.833999999999996;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.18;LINESTRING (24.9813388 60.2136258, 24.981582 60.213617, 24.981816 60.213589, 24.98214 60.213567, 24.9824295 60.2135724)
691975;915562;path;365317;265552;22.236;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.77;LINESTRING (24.9653434 60.2081019, 24.9656075 60.207951)
691997;915569;path;365316;265553;21.06;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.9650584 60.20796230000001, 24.9653272 60.20782800000001)
692010;576239;path;161544;291017;5.571000000000001;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9687921 60.20882140000001, 24.9687905 60.2087713)
